6.013513513513513153e-01,4.729729729729729992e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.027027027027027140e-02,5.405405405405405705e-02,1.824324324324324287e-01,9.459459459459459985e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.351351351351351426e-02,7.500000000000000000e-01,1.351351351351351426e-02,1.351351351351351426e-02,4.054054054054054279e-02,4.054054054054054279e-02,2.702702702702702853e-02,0.000000000000000000e+00,2.702702702702702853e-02,6.756756756756757132e-02,6.756756756756757132e-03,0.000000000000000000e+00
0.000000000000000000e+00,6.756756756756757132e-03,6.824324324324324564e-01,2.432432432432432567e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.756756756756757132e-03,0.000000000000000000e+00,6.756756756756757132e-03,5.405405405405405705e-02
0.000000000000000000e+00,1.351351351351351426e-02,8.108108108108108558e-02,8.648648648648649129e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.756756756756757132e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.027027027027027140e-02,1.351351351351351426e-02,0.000000000000000000e+00
2.027027027027027140e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.054054054054053724e-01,3.378378378378378566e-02,1.351351351351351426e-02,6.756756756756757132e-03,1.351351351351351426e-02,6.756756756756757132e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.756756756756757132e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.027027027027027140e-02,8.783783783783784271e-02,8.310810810810810301e-01,5.405405405405405705e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.081081081081081419e-02,2.027027027027027140e-02,6.756756756756757132e-03,2.702702702702702853e-02,1.351351351351351426e-02,6.756756756756757132e-02,7.364864864864865135e-01,2.027027027027027140e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.027027027027027140e-02,2.702702702702702853e-02
1.216216216216216284e-01,2.027027027027027140e-02,6.756756756756757132e-03,0.000000000000000000e+00,1.351351351351351426e-02,3.378378378378378566e-02,8.783783783783784271e-02,6.824324324324324564e-01,6.756756756756757132e-03,0.000000000000000000e+00,6.756756756756757132e-03,2.027027027027027140e-02
6.756756756756757132e-03,1.351351351351351426e-02,6.756756756756757132e-03,2.702702702702702853e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.243243243243243423e-01,1.216216216216216284e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.756756756756757132e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.729729729729729992e-02,9.391891891891891442e-01,0.000000000000000000e+00,6.756756756756757132e-03
0.000000000000000000e+00,6.756756756756757132e-03,0.000000000000000000e+00,1.554054054054054002e-01,1.351351351351351426e-02,0.000000000000000000e+00,3.378378378378378566e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.027027027027027140e-02,7.162162162162162282e-01,5.405405405405405705e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.351351351351351426e-01,6.081081081081081419e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.351351351351351426e-02,6.756756756756757132e-03,1.351351351351351426e-02,1.959459459459459429e-01,5.743243243243243423e-01
